action,pred,fit,eps,exp,num,as_size,lower[0],upper[0],mask[0],lower[1],upper[1],mask[1],lower[2],upper[2],mask[2],lower[3],upper[3],mask[3],lower[4],upper[4],mask[4],lower[5],upper[5],mask[5],lower[6],upper[6],mask[6],lower[7],upper[7],mask[7],lower[8],upper[8],mask[8],lower[9],upper[9],mask[9],lower[10],upper[10],mask[10],lower[11],upper[11],mask[11],lower[12],upper[12],mask[12]
1,-11.383992556241905,0.7235124934951805,5.166990534294493,6,1,1.2304,1.0611976744186045,1.5651976744186045,0,0.31926487685316257,0.5592648768531625,0,0.0,1.0,1,0.08163171828586335,0.32163171828586334,0,-50.0,150.0,1,0.0,10.799999999999999,0,12.200000000000003,99.8,0,186.8,273.2,0,210.0,87199974.8,0,-10.0,30.0,1,-20.0,24.57,0,0.0,300.0,1,0.1993522149978857,0.4393522149978857,0
4,-7.768537785271157,0.11466194718535097,2.350037698150203,72,1,5.423610465429273,1.3535275897616577,1.6431329291512218,0,0.2840878363875427,0.5553299245948876,0,0.8570737839203875,1.0496760577443518,0,0.08265565930726804,0.4431076432260342,0,-50.0,150.0,1,0.0,90.0,1,42.12039482638028,93.97516098125537,0,170.95470574868546,252.41751260907336,0,0.0,210.0,1,-10.0,30.0,1,0.0,200.0,1,-30.0,37.32646582841073,1,0.14015907374933528,0.377125771263753,0
3,-7.619534227467438,0.9584757643320092,0.20233600887099465,0,1,1.2073155238004214,-0.0026704492479979677,0.648987065582703,0,0.0,1.0,1,0.8591542295622538,1.0713892801161267,1,0.0,1.0,1,-50.0,150.0,1,1.7279897618235198,12.372951114430222,0,313.4367227339302,360.37731495775614,0,-29.642823145150523,30.304191246999096,0,210.0,231.0,1,0.018040091607204323,11.06202708004206,1,-13.473511631274675,25.477563359668558,0,0.0,300.0,1,0.0,1.0,1
3,-6.462450710472573,0.25100775917739254,2.239010959022817,1116,1,4.006719464449889,-0.1,0.57534239969361,0,0.0,1.0,1,0.8591542295622538,1.0713892801161267,1,0.0,1.0,1,-50.0,150.0,1,0.0,11.091667893861816,0,318.31214781757194,365.0,0,-36.0,17.142383456350867,0,210.0,231.0,1,0.018040091607204323,11.06202708004206,1,-17.5048350707341,24.337523866419367,1,0.0,300.0,1,0.0,1.0,1
1,-6.88341366014196,0.4648780104288448,0.619459821956843,0,1,5.661335522945372,0.46363176999999334,1.1205366149522724,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,3.2885350200179833,47.354898095677655,0,85.77106799229105,184.61534728863953,0,231.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-26.26702117919027,43.270166726034205,0,0.1751942183874078,0.3784379595052747,0
5,-7.374139920872949,0.7458371601960081,0.8780730794773396,0,1,1.6187106531305018,0.8440168834588099,1.3316485794533188,0,0.30103648361056345,0.5457063077677315,0,0.9078864813993119,1.0613210610357544,0,-0.06677608925031721,0.22235699450438753,0,-50.0,150.0,1,0.0,10.87497464418194,0,9.172990811150989,61.060241292662326,0,133.8261669428223,230.73787606858372,0,231.0,231.0,0,8.252338428902855,21.09692339794002,0,-20.0,22.66478469920443,0,-30.0,32.82675096087201,0,0.0,1.0,1
6,-6.545588459375334,0.6121226962209316,0.18382632618958328,0,1,3.9064690767584045,0.5306482192841282,1.1169936272698984,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,0.0,47.457952145353715,0,104.65150745376312,179.49084270173284,0,231.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-28.466870560344997,40.890966761215736,0,0.12323393504384524,0.39621215353368966,0
1,-6.545588459375334,0.6121226962209316,0.18382632618958328,0,1,3.9064690767584045,0.47049581839067983,1.063142301027745,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,6.698729629541649,59.126828785271535,0,94.49424577788243,193.63737100589623,0,231.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-17.132775944675746,44.174928656136714,0,0.11122924072914875,0.4294624262792682,0
5,-7.757841603024468,0.43519214428131475,2.0822356935864805,0,1,2.316562322736802,0.49515279851855004,1.0128100098926724,0,0.39423162021958247,0.6094075049948509,0,0.9117193489857515,1.0816162798886586,0,0.0,1.0,1,-50.0,150.0,1,1.9133903329775888,9.345895558813181,0,0.0,60.27346163032168,0,135.57351146218096,212.75459789064456,0,0.0,210.0,1,7.771455564049069,18.528242789217586,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
5,-5.505685269111456,0.16878302785951207,0.34452947875386913,126,1,6.0540646652218735,0.637864424293483,1.0675002702344685,0,0.3359712803526437,0.6124785785855249,0,0.8877458131109547,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.0,8.751779857492412,0,0.0,60.41437820098031,0,137.81108814654073,236.45877488089533,0,0.0,210.0,1,9.879521983743853,18.6602921854549,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
4,-5.467232721610998,0.5214846494342465,0.4061664708388093,0,1,2.5408928145480667,0.8843895655568748,1.3137257768658297,0,0.38050934223429755,0.5405714231514601,0,0.8927211629391477,1.1,0,-0.03746686348823669,0.16298193904213945,0,-50.0,150.0,1,0.3801293475459038,9.967683865268903,0,6.37932417723156,78.1483664245111,0,150.77225664074675,253.45791908720324,0,0.0,210.0,1,8.842857142857143,20.84285714285714,0,-20.0,23.023605857092655,0,0.0,300.0,1,0.0,1.0,1
6,-5.908514480601192,0.9999999999999999,0.991597417024264,0,1,1.0,-0.06133314554517444,0.5640866380011116,0,0.050806807002762876,0.3351107421225525,0,0.0,1.0,1,-0.1,0.1522525120741936,0,-50.0,150.0,1,0.0,9.02575349310897,0,317.6062411642833,361.3774322752811,0,-36.0,47.12920241158503,0,231.0,231.0,0,-10.0,30.0,1,-12.620876845961746,21.50755722218874,0,-30.0,45.00753270663789,0,0.0,1.0,1
6,-5.908514480601192,0.9999999999999999,0.991597417024264,0,1,1.0,-0.1,0.4797214640578434,0,0.10866170938023736,0.31859314430024405,0,0.0,1.0,1,-0.09833722297831828,0.13709189972752195,0,-50.0,150.0,1,0.3056962157426839,10.655665042462704,0,328.5363824583035,360.7483369085105,0,-22.31530695960908,27.696248848726043,0,-21.0,231.0,0,-10.0,30.0,1,-20.0,29.533330255509828,0,-30.0,26.38204044187041,0,0.08353468038890277,1.1,0
4,-6.553240230394732,0.5293822158442619,0.48701015217221855,0,1,3.355082656378608,0.3267629484834132,0.9638819495930825,0,0.44317753807504295,0.6772949340062149,0,0.892543932261388,1.0978177233185566,0,-0.0707653769580695,0.12885680227144494,0,-53.000801059167145,-1.142093234128791,0,0.0,90.0,1,0.0,54.75,0,106.8855153460336,195.69414971055966,0,231.0,231.0,0,8.572397501566273,19.17832859463809,0,-16.341369574462497,29.788497055055096,0,-27.04211940009349,34.63119931230367,0,0.10483384115474309,0.3777624348333007,0
6,-6.553240230394732,0.5293822158442619,0.48701015217221855,0,1,3.355082656378608,0.3884522888429758,0.9353122669904536,0,0.4281958808713821,0.6364825156220195,0,0.8454828011139705,1.0754894690431984,0,-0.08037274645153766,0.15409941941427924,0,-48.09992612757462,0.026328041613473907,0,0.0,90.0,1,7.802201096623184,40.58959214389975,0,121.74615440769564,204.08492934166256,0,231.0,231.0,0,11.157498327210826,18.764290629303495,0,-20.0,20.94112430488818,0,-21.397667678073905,24.21576143518665,0,0.14937954789737345,0.38937954789737345,1
1,-10.24731711554654,0.37443503998755984,4.2394909390520255,0,1,2.0835673491897464,1.0244389560895104,1.5703095119250863,0,0.2896143491168743,0.5619081076751938,0,0.8504157958508951,1.0946182958732764,0,0.0,1.0,1,-50.0,150.0,1,2.0455008593014763,8.83308379171183,0,0.0,65.70969758364443,0,131.09158521615046,198.50067744044304,0,-21.0,231.0,0,8.957083919622825,17.557395874566666,0,0.0,200.0,1,-30.0,36.69593471420089,0,0.0,1.0,1
1,-10.24731711554654,0.37443503998755984,4.2394909390520255,0,1,2.0835673491897464,1.0629191879432476,1.3943025327200589,0,0.32497856034481665,0.5507505489687755,0,0.9182167304061153,1.0918239854886107,0,0.0,1.0,1,-50.0,150.0,1,0.0,9.613583929227971,0,0.0,59.535753304712344,0,101.735960345059,212.61751147966766,0,231.0,231.0,0,8.822013182175908,16.842036474878874,0,0.0,200.0,1,-30.0,34.28834876800006,0,0.0,1.0,1
2,-9.58879137185734,0.2634526252428181,0.894421173558042,0,1,5.903634592601792,0.9561899192592646,1.776137808106942,0,0.0,1.0,1,0.9265796864838627,1.1,0,0.0,1.0,1,-70.0,170.0,0,0.23455933246033123,13.12526761067978,0,15.25,124.75,0,110.16731881875474,207.66302462841168,0,0.0,210.0,1,11.974461757048779,20.02784432772749,1,-18.38205802144887,11.84771807102922,0,-28.513029636154204,43.38639420403524,0,0.1664048692329843,0.4003690098272994,0
2,-9.58879137185734,0.2634526252428181,0.894421173558042,0,1,5.903634592601792,1.153315182525596,1.8395844965554744,0,0.0,1.0,1,0.854396819045057,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.2653885976332022,11.6960925847142,0,14.022978507543053,79.79341936238731,0,97.04716520868331,201.71661011990125,0,0.0,210.0,1,11.379821949165327,18.515613264659468,0,-18.946861824418825,28.216611848780516,0,-30.0,22.97689638031524,0,0.0787316055054399,0.3787316055054399,0
2,-7.345259346094771,0.16759962872386416,0.0707154585578831,0,1,5.972011138358897,-0.1,0.3028918369166987,0,-0.1,0.25773459044864344,0,0.9345866968455203,1.0809856709059777,0,0.006691603197088697,0.15046762995715784,0,-25.78914519609279,160.62589152098323,0,0.0,13.5,0,332.460182167567,365.0,0,-36.0,54.0,0,0.0,210.0,1,-10.0,30.0,1,-5.936009163507116,17.47371911732708,0,-14.12167797754899,47.24460947329753,0,0.0,1.0,1
4,-8.351521882546159,0.5410553283589887,1.2112029690411312,0,1,3.2397240384919836,0.5184535716758538,0.8782456210473063,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-36.11574128014804,-5.039384556120864,0,69.2,90.0,1,4.642354821536987,43.691030453008956,0,66.0,174.0,0,0.0,210.0,1,-10.0,30.0,1,0.0,200.0,1,-17.8531223657796,41.2219766018439,0,0.0,1.0,1
0,-8.541326667784487,0.46552330154070953,2.0228091751360697,0,1,4.937928051481408,1.0884843600320981,1.5397136278318257,0,0.1956937873270166,1.1,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,8.691217943433314,0,2.301425589504058,88.53473317835518,0,105.81449422852744,196.84112289036293,0,231.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-30.0,33.72565588210834,0,0.0,1.0,1
0,-8.541326667784487,0.46552330154070953,2.0228091751360697,0,1,4.937928051481408,1.083059335017422,1.5184756992882844,0,0.0,1.0,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,10.523785877300638,0,11.756055556724624,73.3043247399103,0,107.31151977711076,191.96800698561134,0,-21.0,231.0,0,-10.0,30.0,1,0.0,200.0,1,-30.0,36.00013289097015,1,0.0,1.0,1
4,-7.755114747835217,0.31426632989721015,0.47068344916023996,0,1,4.1724543314297105,-0.06911939330213801,0.7599184529362275,0,0.08506371526761568,0.23403676175594598,0,0.9216582587602322,1.1,0,0.0,1.0,1,-37.030037370575236,138.80059678975297,0,0.0,90.0,1,331.56404569317027,358.6230632947942,0,-28.843818618814716,40.288287858339515,0,-21.0,184.73069018290056,0,3.948057622882074,11.81055637594223,0,0.0,200.0,1,0.0,300.0,1,0.2634620426056449,0.4124490637547548,1
1,-7.755114747835217,0.31426632989721015,0.47068344916023996,0,1,4.1724543314297105,-0.04408102505418926,0.5448943679631363,0,0.0926788697568184,0.2599039387279649,0,0.9101197225532052,1.0602851493333736,0,0.0,1.0,1,-34.101483622897966,90.94752178967008,0,0.0,90.0,1,334.3301957973328,365.0,0,-28.21427938131422,39.22754675895946,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.2634620426056449,0.4124490637547548,1
3,-7.8070571004585645,0.5188459249029427,0.2983988880139163,0,1,2.800054535599103,0.13847535377045328,0.7314357686901755,0,0.0,1.0,1,0.8666514809079171,1.0304036218971115,0,0.0,1.0,1,-50.0,150.0,1,0.0,11.492123116435192,0,307.9395442693291,359.2481911672163,0,-30.556326613690473,27.682847114844556,0,210.0,231.0,1,0.19285714285714306,12.192857142857143,0,-14.596562399636056,18.033476713899482,0,0.0,300.0,1,0.0,1.0,1
4,-7.102093432330517,0.42974530295736535,0.7975930975501242,0,1,5.78418199440444,0.23948597780860514,0.778253511116217,0,0.0,1.0,1,0.8909274905245592,1.081553199386417,0,0.05281376669369059,0.9883879429460295,0,-50.090113019861235,13.873185326243977,0,0.0,90.0,1,0.0,50.38300044610506,0,138.9710675189152,225.66545029478425,0,-21.0,231.0,0,3.447226299351829,12.81551959676785,0,-20.0,31.75431589606472,0,0.0,300.0,1,0.2185013342126694,0.42836314257573216,0
4,-7.102093432330517,0.42974530295736535,0.7975930975501242,0,1,5.78418199440444,0.2962731024904285,0.7182450999126588,0,0.0,1.0,1,0.85,1.1,0,0.0,1.0,1,-41.75369319121843,6.2463068087815685,1,0.0,90.0,1,0.0,37.29970012916469,0,122.1697029808448,226.3670161242292,0,231.0,231.0,0,1.822696503191275,13.12445322253967,0,-20.0,37.22,0,0.0,300.0,1,0.25043437067254265,0.4542315617936845,0
7,-9.480035679479942,0.3312849088458949,1.8269311926064202,74,1,2.5164537953416146,0.37614111612590706,0.7189515391074948,0,0.444506698652517,0.6347942200695486,0,0.0,1.0,1,-0.09001798698495998,0.18296373766632837,0,-50.0,150.0,1,0.0,90.0,1,0.0,50.46490640514149,0,133.38668805860016,202.49326592394078,0,0.0,210.0,1,4.696640561166029,17.223907883919747,0,-13.011546073614037,17.89460267427548,0,-30.0,41.67898631061316,0,0.10798608441697612,0.3882791163880074,0
4,-16.56077848775032,0.9959069590333826,7.028234019090622,12,1,1.035059098533123,0.8399133348476683,1.283268221250208,0,0.3536621047567285,0.5113129419628125,0,0.8423680270681614,1.1,0,-0.09097232275269265,0.16213837898555994,0,-67.6172308986184,120.05039222162985,0,0.0,90.0,1,0.0,82.07747147922787,0,162.23230519453043,297.2532473810053,0,0.0,210.0,1,9.436567061018122,19.13472024608212,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
8,-6.010900891381685,0.23222065065527392,2.716889010438717,1612,1,4.3574213774454,-0.030282549438530412,0.2997025366388184,0,0.02407092054232797,0.29649609018592515,0,0.9198709560126872,1.1,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,0,310.25,365.0,0,-35.302758421888214,59.92584355310396,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,-30.0,330.0,1,0.3101145029316472,0.43243344710170406,0
8,-5.940232628757686,0.19622159613016144,0.8933411616842308,40,1,5.653149970403538,0.13469023601861307,0.526483540851859,0,0.0,1.0,1,0.8551335930030931,1.0667645777145423,0,-0.03229090896231543,0.14649774952583827,0,-70.0,143.33996750989314,0,0.0,90.0,1,0.0,32.73838907838672,0,-36.0,73.09904357182374,0,0.0,210.0,1,-2.795175183742547,10.890306742752465,0,-20.0,24.84509541823342,1,-29.37840683735025,59.13263112708944,0,0.23580251526211102,0.403959315180687,1
4,-10.842975389145995,0.871696,6.874506185527902,4,1,1.0,0.9673604651162788,1.4713604651162788,0,0.0,1.0,1,0.8799999999999999,1.1,0,0.05016698174647943,0.2901669817464794,0,-50.0,150.0,1,0.0,90.0,1,5.200000000000003,92.8,0,116.80000000000001,203.2,0,210.0,127099974.8,0,11.364285714285714,20.964285714285715,0,-20.0,24.27,0,-30.0,36.000128322316016,0,0.10887678937569337,0.34887678937569333,0
8,-5.9028729564220495,0.14716281216614596,0.946014320838257,136,1,5.644649889183373,-0.010399907725836446,0.5596609799117552,0,0.0,1.0,1,0.9006400944486084,1.1,0,-0.0922105925150809,0.11080634426906094,0,-50.0,150.0,1,0.0,90.0,1,0.0,44.35269594378329,0,-15.494803555168907,64.92494772771201,0,0.0,210.0,1,1.8785714285714281,13.878571428571428,0,-0.2769631119951379,33.726007470569776,0,-30.0,15.038712589335212,0,0.22126211187328315,0.46126211187328314,1
2,-6.012208608878938,0.5252313363240059,0.9469191954798395,0,1,4.737880014545727,0.35316523724916804,0.8373415898615244,0,0.3105477557989452,0.6267948819034972,0,0.0,1.0,1,-0.06784107233262376,0.09034795220612132,0,-50.0,150.0,1,0.0,90.0,1,4.937629232860457,52.364013609567415,0,132.495189132111,215.01743656756958,0,231.0,231.0,0,9.939958768159876,17.886468792672954,0,-20.0,17.72364663076847,0,0.0,300.0,1,0.18262731172561142,0.40426148067225837,0
2,-6.012208608878938,0.5252313363240059,0.9469191954798395,0,1,4.737880014545727,0.3283424613564005,0.8501326221169138,0,0.3761705712981677,0.6367281231531263,0,0.0,1.0,1,-0.1,0.1497400999577853,0,-50.0,150.0,1,0.0,90.0,1,5.867201620303911,47.497500836351584,0,120.22817356142284,221.31538941128625,0,-21.0,231.0,0,7.424224017038467,17.08130910940659,0,-18.500114680685172,15.36956950277662,0,0.0,300.0,1,0.17327464711563081,0.4642549664211774,0
0,-5.212596264489939,0.12193700318310699,0.5435005893286644,34,1,3.9944912214833717,0.6603256180247976,1.1144533462332027,0,0.26515743188533125,0.6211522351339772,0,0.8605603093865116,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,4.357649190639021,63.588525157768736,0,156.7878225734511,245.69756547559535,0,0.0,210.0,1,7.8848311954459644,18.13792539558968,0,0.0,200.0,1,-29.40905317729097,31.527798159240845,0,0.0,1.0,1
1,-12.276170424010626,0.9078223306621376,5.036863462915215,20,1,1.4623736917291172,0.04989268177019607,0.5538926817701961,0,0.13391914123804283,0.3739191412380428,0,0.0,1.0,1,0.0,1.0,1,-31.03988044613246,16.96011955386754,0,69.2,90.0,0,0.0,43.8,0,66.80000000000001,153.2,0,0.0,210.0,1,1.6571428571428575,11.257142857142856,0,-20.0,24.23,0,0.0,300.0,1,0.2144970689181978,0.4544970689181978,0
2,-6.996960944093499,0.22880674386665423,2.2784822067931594,0,1,3.539308331034332,1.1502566819059419,1.7087321319865816,0,0.0,1.0,1,0.8702265029689494,1.1,0,0.0,1.0,1,-50.0,150.0,1,0.15763527673200528,15.348503418115907,0,8.16641866258649,79.97510054846607,0,119.0292025753786,179.59386062490339,0,0.0,210.0,1,10.371940121399438,18.414417235286077,0,-12.704840759770917,38.085188049766046,0,-30.0,25.358053288640587,0,0.151293650383861,0.46577327530909646,0
2,-6.996960944093499,0.22880674386665423,2.2784822067931594,0,1,3.539308331034332,1.209716739882271,1.8328045945514435,0,0.0,1.0,1,0.9026784109522188,1.0814816073754967,0,0.0,1.0,1,-66.92422051001043,158.9212208641065,0,0.0,13.647806798120985,0,3.0261325152882472,71.6913757349835,0,76.0,184.0,0,0.0,210.0,1,11.468287276711628,19.53862078830632,0,-8.511938956921382,41.06175341035704,0,-18.065754729583894,38.07844193630019,0,0.21815493628803953,0.45107304878337406,0
2,-6.4221654430475805,0.997056147933905,0.13216556331997545,0,1,2.660593174125683,0.7640481191224109,1.9858280707784934,0,0.0,1.0,1,0.9042673718137969,1.053782691002493,0,0.1797947465250829,0.8555300130262574,0,-50.0,150.0,1,1.6675967875239741,14.202802289943936,0,8.881594596859308,101.36323546337124,0,84.76196819086971,187.76973145946076,0,0.0,210.0,1,12.693416464022913,18.981643217346452,0,-8.32108721687465,25.63719092974138,0,-22.5843132750305,42.831818815080425,1,0.20108897918306526,0.425817392164432,0
0,-14.233716285229002,0.26637478695484396,3.709676581700382,6,1,4.399266789338501,0.12101872269681131,0.588424071345709,0,0.23317035831637511,0.4731703583163751,1,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,6.930447573729506,43.494100965095015,0,6.650032882560733,68.03847180376016,0,0.0,210.0,1,2.238040759626942,11.75585975805229,0,0.0,200.0,1,-22.910666664236693,45.82875646306525,0,0.18775424316476214,0.4721924440324158,0
0,-13.066311780303064,0.2654642046424725,4.179254643272353,4,1,4.611296637051392,-0.0225240009771141,0.607475999022886,0,0.26944899528232535,0.4253874893269552,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,4.673848329856277,43.43080916215223,0,-14.0,94.0,0,0.0,210.0,1,3.8079376668503926,14.701212267956276,0,0.0,200.0,1,-30.0,26.45095097124014,0,0.17480198819306644,0.4774349983548422,0
4,-7.467650396240988,0.5699690019028009,2.957911725338406,0,1,2.1688889574100036,-0.07807262202062316,0.5183382500867986,0,0.02685906947509692,0.28043455237569337,0,0.8972349186082472,1.1,0,0.0,1.0,1,-27.200181409523637,123.85723859655101,0,0.0,90.0,1,333.0802731626784,363.406234934328,0,-31.172471746713953,39.16775716546403,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.2443097874070142,0.4217447078666173,0
4,-6.486725192816755,0.22837337989517098,2.512974405297871,2,1,3.3408000246676015,0.0666504266192933,0.5375370198703369,0,0.012019035683221047,0.2697299821494878,0,0.8802008605095631,1.0985866804809283,0,0.0,1.0,1,-42.54808998252582,143.57462336802232,0,0.0,90.0,1,333.5789797560454,365.0,0,-36.0,54.0,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.20688761292036628,0.43052932544921874,0
5,-7.5899051711442125,0.20955979120752533,1.3835063578155622,0,1,3.2593135317296085,0.6773584939578843,1.0468711077592707,0,0.3398666450081629,0.6283896481879465,0,0.9009716170282693,1.0592031465281073,0,0.0,1.0,1,-50.0,150.0,1,0.787893433753764,12.61384873578262,0,9.277053225888034,54.68758516754813,0,123.53375614558459,218.8742531266892,0,0.0,210.0,1,8.57857142857143,18.17857142857143,1,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
5,-7.5899051711442125,0.20955979120752533,1.3835063578155622,0,1,3.2593135317296085,0.6313400191044444,1.1854917014642077,0,0.34285957178399695,0.607768858606279,0,0.8905391597138399,1.0714502523255303,0,0.0,1.0,1,-50.0,150.0,1,0.5845493574374157,11.930173310243624,0,5.393749429736653,59.233269088872966,0,126.81620145440155,214.67828373488175,0,0.0,210.0,1,9.046647156954178,19.21365404793665,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
4,-8.286410875901337,0.13413734118077755,2.342174187816542,26,1,6.248165824982626,0.7610951842849487,1.24367877892471,0,0.35087903375220303,0.6108233962352377,0,0.9183434653574777,1.0875506542899795,0,-0.03586197522145036,0.17737053889316998,0,-50.0,150.0,1,0.0,11.425904533630014,0,4.79793887048174,79.04865821420682,0,173.274418718832,256.592051551525,0,0.0,210.0,1,8.349249540085086,16.96566266472306,0,-20.0,18.190826444981706,0,0.0,300.0,1,0.0006071637176186528,1.0586522105719305,0
4,-5.8569223673368365,0.4696045528923466,0.9390428717349599,0,1,4.26947288881216,0.7190127767041946,1.362885836743767,0,0.3764261372405229,0.5401748204257606,0,0.9088409046469338,1.1,0,-0.07583210714008265,0.203447658458019,0,-50.0,150.0,1,0.0,10.799999999999999,1,0.0,74.14238521095804,0,173.83897766657526,254.61433483712653,0,6.684834537450939,189.76996248758167,0,9.92661213076223,18.615116621744466,0,-20.0,24.13,1,0.0,300.0,1,0.0,1.0,1
4,-8.452631532424915,0.2150963144018087,0.2511795792237486,0,1,2.9899744954542866,-0.008325307398581977,0.5887960381377253,0,0.022115386769683214,0.22189277307189342,0,0.8566442547721164,1.1,0,0.0,1.0,1,-68.96948835534205,123.52716372569112,0,0.0,90.0,1,328.0819303741699,361.95256578751923,0,-21.36499393749394,39.13271245660617,0,0.0,210.0,1,3.571428571428572,13.17142857142857,1,0.0,200.0,1,0.0,300.0,1,0.2899277466585651,0.4410564088365204,0
5,-5.955309840240637,0.18079359697045755,1.0618300689395777,298,1,5.928955779282222,-0.0937500298669845,0.4227760485031565,0,0.06307147734459072,0.3303989820957487,0,0.8625677281187744,1.0575058740558778,0,-0.1,0.1206565406602076,0,-50.0,150.0,1,0.0,12.382249028232708,0,312.50471673285847,365.0,0,-36.0,37.147609608004956,0,0.0,210.0,1,3.9444773607697385,15.330905401690991,0,-20.0,26.50699096959716,0,0.0,300.0,1,0.15369647070573628,0.4203174671844966,0
5,-8.759132493241497,0.9999999999999896,0.41028295801342185,0,1,1.0,-0.007679516600917521,0.49078542477852505,0,0.10525965708505003,0.3756390103631622,0,0.9228808631684485,1.0724371436117175,0,-0.1,0.0916213400426615,0,-50.0,150.0,1,1.073307445985193,10.544990860110001,0,323.89001115481454,364.05129230071003,0,-36.0,49.82719456829022,0,0.0,210.0,1,4.077440061299889,13.075221552556554,0,-20.0,18.384753832597458,0,0.0,300.0,1,0.169196989473067,0.4434891487162789,0
8,-9.371954151255274,0.925419311454618,3.196067760969766,0,1,1.5748952712179232,0.00960380763156568,0.561970539975301,0,0.1442586591786972,0.4017104360380931,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,0.0,45.34951246596197,0,39.62725005987136,160.290474498775,0,-21.0,231.0,0,-10.0,30.0,1,-12.634774743048887,23.078568775317354,0,-30.0,32.006069868184326,0,0.22822966504210643,0.4452865371540684,0
8,-9.371954151255274,0.925419311454618,3.196067760969766,0,1,1.5748952712179232,0.13972840717255108,0.6716797996571156,0,0.22610378514420754,0.466110244909382,0,-0.08311682946850821,0.9940958472755833,0,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,0.0,36.64115142181974,0,62.42686263498284,153.1409292312567,0,-21.0,231.0,0,-10.0,30.0,1,-12.262451106978592,20.932123093418276,0,-17.561971880855914,42.506096000967936,0,0.2477704755970109,0.4876433712007233,0
4,-8.664145491119964,0.2007855088987874,2.8303918374669084,14,1,4.712340976624667,0.40740213481059695,0.9233410623636177,0,0.0,1.0,1,0.0,1.0,1,-0.057566317839683766,0.14838235358340057,0,-50.0,150.0,1,0.0,9.755825449826652,0,7.351648327718298,58.60642808425105,0,168.63531713414446,259.82256074963857,0,0.0,210.0,1,8.98949240053655,15.997141347010242,0,-20.0,26.618997046593087,0,-30.0,42.397761406115414,0,0.0957695507376435,0.4056508776742985,0
8,-9.856416686290062,0.613040483926474,3.4289402846235433,0,1,2.04747896658149,0.6787137224257137,1.1332337176326068,0,0.32224627761899916,0.5879080287140422,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,0.0,42.17860009825877,0,130.2026288105361,207.96325711028385,0,-21.0,231.0,0,6.849686258826157,19.607855555170463,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
8,-9.856416686290062,0.613040483926474,3.4289402846235433,0,1,2.04747896658149,0.641764514715731,1.20839220790268,0,0.367634196168274,0.5967842251183172,0,0.0,1.0,1,0.0,1.0,1,-50.0,150.0,1,0.0,90.0,1,5.699448886283394,47.59603760242704,0,135.60952634116384,212.8591648811052,0,231.0,231.0,0,6.723390254016696,19.453069801948352,0,0.0,200.0,1,0.0,300.0,1,0.0,1.0,1
4,-7.027882618308467,0.17329728814241593,2.2599656640599344,50,1,6.4124566580106475,1.2669581515535266,1.601681142123003,0,0.16130063057880376,0.5640484949474543,0,0.8623611731533876,1.0493630797275517,0,0.03087456870291415,0.36929526930476997,0,-50.0,150.0,1,0.0,90.0,1,35.5506398086885,82.54794554063416,0,169.56627279803274,250.14137458056342,0,0.0,210.0,1,-10.0,30.0,1,0.0,200.0,1,-30.0,37.32646582841073,1,0.19390615021727844,0.45864797396699186,0
