action,pred,eps,fit,exp,num,dontcare_count,len_lower,len_upper,len_mask,score,lower[0]_DVS,lower[1]_TAGP,lower[2]_LAI,lower[3]_TRA,lower[4]_RFTRA,lower[5]_WSO,lower[6]_NamountSO,lower[7]_NuptakeTotal,lower[8]_NLOSSCUM,lower[9]_RNO3DEPOSTT,lower[10]_RNH4DEPOSTT,lower[11]_Week,lower[12]_Naction,lower[13]_IRRAD,lower[14]_TMIN,lower[15]_RAIN,lower[16]_NO3_sum,lower[17]_NH4_sum,lower[18]_WC_mean,lower[19]_SM_mean,upper[0]_DVS,upper[1]_TAGP,upper[2]_LAI,upper[3]_TRA,upper[4]_RFTRA,upper[5]_WSO,upper[6]_NamountSO,upper[7]_NuptakeTotal,upper[8]_NLOSSCUM,upper[9]_RNO3DEPOSTT,upper[10]_RNH4DEPOSTT,upper[11]_Week,upper[12]_Naction,upper[13]_IRRAD,upper[14]_TMIN,upper[15]_RAIN,upper[16]_NO3_sum,upper[17]_NH4_sum,upper[18]_WC_mean,upper[19]_SM_mean,mask[0]_DVS,mask[1]_TAGP,mask[2]_LAI,mask[3]_TRA,mask[4]_RFTRA,mask[5]_WSO,mask[6]_NamountSO,mask[7]_NuptakeTotal,mask[8]_NLOSSCUM,mask[9]_RNO3DEPOSTT,mask[10]_RNH4DEPOSTT,mask[11]_Week,mask[12]_Naction,mask[13]_IRRAD,mask[14]_TMIN,mask[15]_RAIN,mask[16]_NO3_sum,mask[17]_NH4_sum,mask[18]_WC_mean,mask[19]_SM_mean
0,16.823248719634908,4.8051848200653104,0.47760764671074746,7,1,13,20,20,20,0.47760764671074746,1.5208634752484136,-1.0,-1.0,-1.0,0.8590046110308905,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,42.07646874925155,3.629916638481018,-1.0,5.1381887798520935,-0.537,-1.0,-0.19987375544322164,-1.0,0.0978608668965684,2.3,18285.923167900524,4.516247625924194,1.0,1.1892041215461624,8948.198149749785,182.09583234740813,269.85371682365343,54.73805263235688,1.0,1.0,52.42436421520663,4.433756652176202,26000000.0,11.018958036204019,0.537,1.0,0.20012624455677838,6.425258221580519,0.3890892576197496,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0
0,16.49491951124628,5.133484760281613,0.4119988180760139,4,1,12,20,20,20,0.4119988180760139,1.7389773342579824,-1.0,-1.0,-1.0,0.7542149027130267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,39.975385676859965,3.346574078226213,-1.0,5.128612163816359,-0.5374786477235125,-1.0,-0.20911981903103982,-1.0,0.06232437908399263,2.2084547413601125,18285.923167900524,4.516247625924194,1.0,1.1414433562659014,8948.198149749785,182.09583234740813,269.85371682365343,54.73805263235688,1.0,1.0,51.9082101206384,4.5,26000000.0,11.225347756405984,0.4679283465878974,1.0,0.25587057926488993,6.425258221580519,0.47343554281942957,0,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0
7,15.015585468248178,1.6353321724654786,0.501847905256976,47,1,11,20,20,20,0.501847905256976,-0.328220301872847,-1.0,-1.5593335955251577,-0.034294254048133715,0.8013291944204307,-1.0,-1.0,16.83805500732491,15.586103039706346,-0.10623384758701976,-1.0,10.734208911142941,-1.0,-1.0,-11.9,-1.0,-0.20085192165976748,-0.2609966066233616,-1.0,-1.0,0.4063154968245025,18285.923167900524,3.0282387469738037,0.23178254479161842,1.1320982585431463,8948.198149749785,182.09583234740813,416.9233181853477,72.9965405921754,0.1466132992207295,1.0,49.285200213366636,4.0,26000000.0,15.5,3.02,0.05188510332333008,0.02864637569658799,6.425258221580519,1.0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1
3,12.319367276293963,0.655860851439362,0.2834504736441649,1,1,11,20,20,20,0.2834504736441649,-1.0,-1.0,1.001699416832373,-0.07418621120532676,-1.0,-1.0,-17.047927362060385,-1.0,41.793951949222475,-1.0,-1.0,-1.0,-1.0,-1.0,0.9699999999999993,-0.02519480079422262,-0.19240174617794864,-1.0,5.371470001722664,0.0999280217946167,2.0,18285.923167900524,1.9888949450197178,0.21874597481260044,1.0000000000000002,8948.198149749785,17.991793847136154,301.36002667284976,54.62451063808628,1.0,1.0,48.0,4.0,26300000.0,7.23,0.7582381131988842,0.15152264101591,1.0,6.618635748261793,0.5056771088617444,1,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0
2,12.873864869998062,0.6635289187883026,0.562152665025137,14,1,13,20,20,20,0.562152665025137,-1.0,-1.0,-1.0,-1.0,0.8538232102169813,-1.0,-1.0,-1.0,-1.0,-1.0,-0.2552347903294492,33.25608168481001,3.580251347623413,-1.0,9.54218147637217,-1.0,-1.0,-1.0,4.831974547733101,0.1419524620830241,2.0,18140.88077010142,4.516247625924194,1.0,1.160112714675705,5126.210841237142,180.2171596684828,269.85371682365343,31.405596262517854,1.0,0.17672602918255165,40.202902916338466,4.5,26000000.0,14.09434670231058,1.0,1.0,1.0,6.38726101767635,0.479042036210399,1,1,1,1,0,1,1,1,1,1,0,0,0,1,0,1,1,1,0,0
2,14.935798962616367,4.660599323494383,0.42379296163118735,1,1,10,20,20,20,0.42379296163118735,-1.0,-1.0,-1.0,-0.2251307195512171,0.8279759094827333,7669.918723831328,152.49473972611403,-1.0,-1.0,-0.17835096246011048,-0.2575561164178473,-1.0,3.5421486697947855,6529810.083199552,-12.8,-0.3475012853646433,-0.15022039193486678,-1.0,-1.0,-1.0,2.0,19091.789424203656,4.516247625924194,0.1331174890595181,1.2000000000000002,9214.633317369578,190.27620931756582,324.5400750134553,83.96340535520477,0.16274383873065776,0.15227892521274777,48.0,4.5,11431748.017337436,16.4,0.32658794521932627,0.2233282457554069,1.0,6.767578179710571,1.0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1
0,13.324154937276809,0.587106471697119,0.4177614230704552,3,1,12,20,20,20,0.4177614230704552,-1.0,-1.0,-1.0,-0.18677387957162112,0.7323600568757551,-1.0,-14.110896413033203,-21.957872165491988,-1.0,-0.08422718817592012,-1.0,5.1,-0.8247381960680249,-1.0,-11.9,-1.0,-0.18310786769034437,-0.264663199571033,5.400650418116896,0.22553353295885997,2.0,18140.88077010142,4.395082161623578,0.20025475724691932,1.2000000000000002,8948.198149749785,25.26130117919196,12.95477329874508,31.45317656254458,0.15456809368829794,1.0,14.9,4.422498175851381,26000000.0,15.5,3.02,0.21689213230965565,0.14366054042179055,6.551712409776085,0.5968822617449091,1,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,0
0,13.539575150451125,0.23649317139410508,0.3514791617185167,19,1,9,20,20,20,0.3514791617185167,-1.0,-1910.2789424203656,-1.0,-0.19370968328940716,0.7323600568757551,-1.0,-16.302717578888732,-35.03332932372142,-1.0,-0.12649950487385098,-1.0,-4.0884382686906555,-0.5398468550185191,-1576436.692061203,-11.9,-1.0,-0.18310786769034437,-0.16489331626975082,5.031242066976068,0.06677278390233181,2.0,21001.068366624022,4.395082161623578,0.20629031671059286,1.2000000000000002,8948.198149749785,36.07330376436656,30.722055183749696,31.45317656254458,0.21506687022505527,1.0,14.649742976902925,4.456523381152208,22515588.58415081,15.5,3.02,0.21689213230965565,0.2210357605303201,6.480376714824265,0.47563365801417273,1,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0
2,13.027337283103357,0.8338527505418736,0.5050320841447759,7,1,13,20,20,20,0.5050320841447759,-0.2200855515166655,-1.0,0.1022375937379707,-0.3255792537143351,-1.0,-0.22266798405718533,-1.0,-1.0,-1.0,-1.0,-0.20402949307655202,-1.0,-1.0,-1.0,-0.6736454194065282,-1.0,-0.19948069891764672,-1.0,4.943724541190651,-1.0,0.1592471076470917,331.50061770468574,0.4843357096541734,0.08873637073853723,1.0,0.08707775822855401,1.0,2.266592715712682,1.0,1.0,0.06250295080559473,3.0,2.0,5500000.0,9.986470370200188,1.0,0.10122515368645421,1.0,6.1160497853439555,1.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,0,1
2,12.928194625304787,0.9300065999674929,0.5146233137589825,5,1,12,20,20,20,0.5146233137589825,-0.18870836432274155,-1.0,0.15119197894315023,-0.4542406080365631,-1.0,-0.1919017250221245,-1.0,-1.0,-1.0,-1.0,-0.22753480824769395,-1.0,-1.0,-1.0,-0.7529163943437549,-1.0,-0.17570194013275028,-1.0,4.871215758874071,-1.0,0.16245892357755212,331.50061770468574,0.4777092714232941,0.013432785162988542,1.0,0.1388281076082966,1.0,2.266592715712682,1.0,1.0,0.15128856723574463,3.0,2.0,5500000.0,10.985164193243818,1.0,0.07359026597986165,1.0,6.2535096175346965,1.0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1
1,13.561834676451587,0.5896813335867931,0.5856827388271526,2,1,14,20,20,20,0.5856827388271526,-1.2152431481130126,-1.0,0.0796822121880027,-1.2,0.7667021778638579,-1.0,-1.0,-1.0,-1.0,-0.16490214134737333,-1.0,-1.0,-1.5,-1.0,-12.8,-1.0,-1.0,-0.3629513854456775,-1.0,-1.0,1.287253179580098,18285.923167900524,1.0836146867655854,0.6956925508444531,1.2000000000000002,8948.198149749785,1.0,301.36002667284976,31.45317656254458,0.09575406841691642,1.0,48.0,3.015124730539463,23900000.0,16.2,3.02,1.0,0.07519097775342058,6.425258221580519,1.0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
1,13.60713800014172,0.6738323031630358,0.544052763984139,0,1,10,20,20,20,0.544052763984139,-1.0,-888.3914639796462,-1.0,-1.0,-0.8536233035590013,-1.0,-13.627732956879306,-1.0,4.085380099576604,-0.21581663498112166,-0.4126807571399744,-1.0,3.595338708903992,-2017621.2877734783,-17.764158991934103,-0.09595500799974604,-1.0,-0.11134941049506988,-1.0,-1.0,2.0,2601.2947686679454,4.395082161623578,1.0,0.8407511830785792,8948.198149749785,18.61691603606114,237.28286395524168,27.452985783429842,0.22067218175122846,0.12188228818466847,48.0,4.333635239824742,1708243.8343726574,19.73,0.24231386670788133,1.0,0.09103575287357893,6.640453990141183,1.0,1,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,1
3,13.5039172828645,0.5827762504317296,0.4185100657441214,3,1,13,20,20,20,0.4185100657441214,-1.0,-1.0,-1.0,-0.05762766798570057,-1.0,-1.0,-1.0,-1.0,6.340252871517025,-0.10645327720999799,-0.20852939667310036,-1.0,3.4062531850571998,-1.0,-4.630000000000001,-1.0,-1.0,-1.1709924097065598,-1.0,0.2388030511640909,2.0,18285.923167900524,4.395082161623578,0.5600046715404451,1.0000000000000002,8948.198149749785,182.09583234740813,269.85371682365343,14.653929564909209,0.2948997596584685,0.08410781751565342,48.0,4.315511096209108,26300000.0,1.6300000000000003,3.02,1.0,0.36228423238578344,6.425258221580519,0.5527479789241578,1,1,1,0,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0
3,13.943836018567943,0.4403270166319952,0.4000184496278864,64,1,14,20,20,20,0.4000184496278864,-1.0,-1.0,-1.0,-0.22059692246588558,-0.7677587263273287,-1.0,-17.72882678567337,-1.0,-1.0,-0.166059419551045,-1.0,-1.0,3.4062531850571998,-1.0,-11.9,-1.0,-0.24587698259603272,-0.2691004194093312,-1.0,0.12448061761922602,2.0,18285.923167900524,4.516247625924194,0.15112742942971852,1.043666947398364,8948.198149749785,27.033802653852863,301.36002667284976,54.73805482370618,0.09055948445017625,1.0,48.0,4.315511096209108,26300000.0,15.5,3.02,0.227091378889559,0.13986254453197278,6.425258221580519,0.524480617619226,1,1,1,0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
0,11.74320010142735,1.4716409766767051,0.3789390926063301,2,1,13,20,20,20,0.3789390926063301,-1.0,607.4843528020533,-1.0,-1.0,-1.0,-970.5537381517136,-21.099734430512314,-1.0,-1.0,-0.16131845846079143,-1.0,25.19017900534679,-1.0,-1.0,7.712518193106471,-0.023302721977920937,-1.0,-1.0,-1.0,-1.0,2.0,4339.201172781978,4.516247625924194,1.0,1.0000000000000002,582.0935654655625,12.910111095712956,269.85371682365343,48.98970143893398,0.28122268958033625,1.0,38.200568627437605,4.0,26000000.0,14.77254721321169,0.7884865498136194,1.0,1.0,6.425258221580519,1.0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1
0,11.538820373358504,1.4080680540087336,0.3654878806737001,1,1,13,20,20,20,0.3654878806737001,-1.0,1562.441631247828,-1.0,-1.0,-1.0,-848.2679722383451,-21.099734430512314,-1.0,-1.0,-0.15420856314848708,-1.0,25.777698388235923,-1.0,-1.0,8.97923460187863,-0.21556800628362754,-1.0,-1.0,-1.0,-1.0,2.0,4232.056245289328,4.516247625924194,1.0,1.0000000000000002,1106.5453860875546,23.58461059202156,269.85371682365343,48.98970143893398,0.20798619385521855,1.0,38.20049188995815,4.0,26000000.0,14.370085344916198,0.8886510146725705,1.0,1.0,6.425258221580519,1.0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1
6,11.933549036657624,1.3667056635777992,0.488832510955971,3,1,15,20,20,20,0.488832510955971,-0.3773416662151368,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.144014718378176,-1.0,-0.1313252666960596,-1.0,-1.0,6.433607959578495,-1.0,-1.0,-1.0,-1.0,0.13818979605136944,0.18851023368765107,18285.923167900524,4.516247625924194,1.0,1.0000000000000002,8948.198149749785,182.09583234740813,302.7764517849905,74.07516739663633,0.6171687940416075,1.0,7.009638506682247,4.0,26300000.0,11.276928958867042,4.37,1.0,1.0,6.74504545136795,0.5588807615450327,0,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1,1,1,0
6,12.305254936774928,1.3329041031778817,0.42677885048690284,6,1,16,20,20,20,0.42677885048690284,-0.19082736200422784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.9000000000000004,-1.0,-1.0,4.565511842479487,-1.0,-1.0,-1.0,-1.0,0.10885851081995723,0.23173975803892324,18285.923167900524,4.516247625924194,1.0,1.0000000000000002,8948.198149749785,182.09583234740813,302.7764517849905,74.07516739663633,1.0,1.0,5.9,4.0,26300000.0,12.37752817886315,4.37,1.0,1.0,6.74504545136795,0.5088585108199573,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0
0,12.137683917416323,1.4477460239016309,0.3347829324666532,2,1,10,20,20,20,0.3347829324666532,-1.0,-1.0,0.9303853863656152,-0.14888327589760492,0.8495064028815761,-918.6547460869326,-1.0,21.285773307192727,-1.0,-1.0,-0.14475064513151828,-1.0,3.574066885147572,10856757.630671393,-12.8,-0.3682142918560449,-1.0,-1.0,5.156291356859635,-1.0,2.0,18285.923167900524,2.022749206698022,0.2232136434810604,1.2000000000000002,797.0118874238915,182.09583234740813,77.37233919958571,54.73805482370618,1.0,0.14021023105988661,48.0,4.401285224679175,15175177.791254373,15.5,0.33248676832053325,1.0,1.0,6.763013703423356,1.0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
0,12.137683917416323,1.4477460239016309,0.3347829324666532,2,1,10,20,20,20,0.3347829324666532,-1.0,-1.0,0.7409975026152413,-0.10637567715913836,0.8686567004941187,-617.0232997211871,-1.0,26.832724769049804,-1.0,-1.0,-0.1841317534589712,-1.0,3.6492922574818025,10811962.273635095,-12.8,-0.46267768978031154,-1.0,-1.0,4.9034488117599935,-1.0,2.0,18285.923167900524,1.8237693378884892,0.25564739305402806,1.2000000000000002,993.8321347925851,182.09583234740813,75.83752925647418,54.73805482370618,1.0,0.18383856650525893,48.0,4.5,17120807.654659845,15.5,0.4734870679189789,1.0,1.0,6.431844164650266,1.0,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0,1
3,13.459224376808757,0.59680351849453,0.5907890436062475,29,1,13,20,20,20,0.5907890436062475,-1.0,-1.0,-0.9401163036002658,-0.07733501095019091,-0.7085169972231777,-965.0138351306994,-20.099734430512314,39.556352976620936,-1.0,-0.1992555179164095,-0.12554470738308368,-1.0,3.4062531850571998,-1.0,-11.9,-1.0,-0.23424769185389044,-1.0,-1.0,0.13691141260843953,2.0,18285.923167900524,5.152669550776736,0.4819814525268995,1.2000000000000002,1194.3804417172291,20.099734430512314,322.86641973428726,54.73805482370618,0.20074448208359053,0.051749434233748254,48.0,4.315511096209108,26300000.0,15.5,3.02,0.018561039947238483,1.0,6.425258221580519,0.5130626209420722,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1
0,12.162005167700805,1.3890152905775615,0.4223738714317049,2,1,8,20,20,20,0.4223738714317049,-1.0,-1.0,0.21402147825082618,-0.06550850826790658,0.8,-1.0,-17.728102757171747,-3.2330147963187876,-1.0,-0.12494833508300138,-1.0,-1.0,-1.0,-1.0,1.0124904613038164,0.514525566244713,-0.23605905721131026,-0.2411318838994197,5.014630907527392,0.08084792760497081,2.0,18140.88077010142,1.3517750287623453,0.22017691857212335,1.2,8948.198149749785,21.291535119055673,37.81541439031472,31.45317656254458,0.24084598989122843,1.0,48.0,4.0,26000000.0,6.50537817197073,1.1739689649233462,0.27395708804777963,0.24587182210275038,6.809455938842582,0.5924992098536515,1,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0
0,12.112439920795152,1.33989261946351,0.3968738714317048,2,1,11,20,20,20,0.3968738714317048,-1.0,-886.636859603462,-1.0,-1.0,0.8411531913920058,-1.0,-15.77480797038245,-23.936749587456678,-1.0,-0.18716337044418208,-1.0,-2.4160331998613698,-0.6415695453028407,185219.1471717275,-11.9,-1.0,-0.18310786769034437,-1.0,-1.0,0.19108315982982232,2.0,1701.277937281151,4.395082161623578,1.0,1.172351123589248,8311.789582108078,33.17818812042286,13.016235454568648,31.45317656254458,0.2757189778073915,1.0,10.450971078607362,3.905352438198557,4957279.743663846,15.5,3.02,0.21689213230965565,1.0,6.290850564833816,0.5513284008880619,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0
7,14.607315540206923,1.2232147685306776,0.6265332977994027,11,1,11,20,20,20,0.6265332977994027,-0.328220301872847,-1.0,-1.5593335955251577,-0.03338725296922923,0.8018098394364345,-1.0,-1.0,73.99098778078037,5.108965848588948,-0.07108612432179776,-1.0,6.150944728274425,-1.0,-1.0,-11.9,-1.0,-0.24206682259460913,-0.31574913811366545,-1.0,-1.0,0.4063154968245025,18285.923167900524,2.831656767037294,0.21957925456965421,1.09169300034446,8948.198149749785,182.09583234740813,430.8241828456213,79.25089474806401,0.1735103054295493,1.0,47.44115918580207,4.0,26000000.0,15.5,3.02,0.01921284382129424,0.01564866200200886,6.425258221580519,1.0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1
7,14.159025424903644,1.909201568315006,0.8583688830161413,0,1,10,20,20,20,0.8583688830161413,-0.21741590675446335,-1.0,-0.8951548236714794,-0.016760455816827037,0.7935495672662709,-1.0,-1.0,-40.41025116484756,18.135930679357863,-0.0880959430113088,-1.0,16.828005083065193,-1.0,-1.0,-11.9,-1.0,-0.20698644243693515,-0.23778012560656162,-1.0,-1.0,0.3175700195364355,18285.923167900524,2.421420355748946,0.2677383465777531,1.1973067448986825,8948.198149749785,182.09583234740813,432.51276281332315,66.59875198573275,0.14184445739682103,1.0,48.931210495535865,4.0,26000000.0,15.5,3.02,0.06240197695625955,-0.005775281047722354,6.425258221580519,1.0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,1,1
4,13.086691649889802,0.9568534354843103,0.39197094870084864,2,1,10,20,20,20,0.39197094870084864,-0.23131053077330874,-1.0,-1.0,-0.1332766107332815,-0.6530711098680274,-470.95375612146086,-21.099734430512314,-11.907172987591279,9.682507767253966,-1.0,-1.0,14.188546866902296,3.588991688908334,-1.0,-6.842537185588469,-1.396562700960677,-1.0,-0.1977848658770742,-1.0,-1.0,0.2606336555726601,18285.923167900524,4.516247625924194,0.2912077152886361,1.0434245582298192,1079.4348122137953,15.415386219339236,43.84373258368654,20.830118731995203,1.0,1.0,24.85333600639751,4.266339068448096,26300000.0,-0.5985683777000756,2.8950130772712996,1.0,0.20221513412292583,6.640453990141183,1.0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,1
4,13.42953145479008,0.7365292528152938,0.40373320115367495,9,1,11,20,20,20,0.40373320115367495,-0.4804764776233873,-1780.0529858731352,-1.0,-0.07205379275943316,-1.0,-607.7088021756632,-18.141089389581822,-4.6472322865657425,-1.0,-0.20977618815861235,-0.06560426671206152,-1.0,-1.0,1760313.8637428707,-2.3410142916500405,-1.0,-1.0,-1.0,-1.0,-1.0,0.4885954670377838,2295.7546266929726,4.516247625924194,0.1830939260180683,1.0000000000000002,902.2112545315188,14.314366636033604,54.472525871787454,54.73805482370618,0.15348181219259968,0.24470238378654682,48.0,4.0,7560938.975442133,5.396735656633789,3.02,1.0,1.0,6.425258221580519,1.0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,1
5,15.128757318370546,1.6699337023477547,0.5155054496055791,7,1,9,20,20,20,0.5155054496055791,-0.328220301872847,-1.0,-0.42800072340793893,-0.19897730841620795,0.8320903141430406,-1.0,-1.0,108.68292824629145,14.441171578331959,-0.2526130524675265,-1.0,10.217602895747293,-1.0,1604506.3007544074,-11.9,-0.4188050604954553,-0.16969294667589307,-0.24544244671236268,-1.7805581073681047,-1.0,0.4063154968245025,18285.923167900524,3.2997458377229276,0.2434177928670187,1.1526133537947059,8948.198149749785,182.09583234740813,328.7102603966978,77.52027210132383,0.24448426617932512,1.0,52.9,4.0,29150000.1,15.5,0.9208152282254567,0.1333826603487437,0.08531118717642991,5.714802445356424,1.0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1
5,14.099681489473872,0.44470107902586065,0.4787539255031935,22,1,11,20,20,20,0.4787539255031935,-0.328220301872847,-1.0,-0.3315291736053204,-0.2293892830614296,0.836155150688223,-1.0,-1.0,15.639722533648303,28.148698220331745,-0.1286620706536013,-1.0,-2.4114580001823125,-1.0,-1.0,-11.9,-0.4753201435104795,-0.17665662126816994,-0.21114545325034814,-1.2180364215335202,-1.0,0.4063154968245025,18285.923167900524,3.456353128225066,0.19817395356530149,1.134400417637571,8948.198149749785,182.09583234740813,292.416955785075,87.35295844498592,0.2515536655516737,1.0,52.9,4.0,26000000.0,15.5,0.866238436744068,0.10207149732961346,0.13151649393314868,6.922550754679983,1.0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,1,1
7,12.942570207126785,1.21160214388844,0.5318092302411631,0,1,11,20,20,20,0.5318092302411631,-1.0,-1.0,0.8296226539130316,0.002642495862131493,-1.0,-1.0,-1.0,-40.41025116484756,21.851835599985606,-0.14928016654652043,-0.17148705548835133,25.223210820926766,-1.0,-1.0,-12.8,-1.0,-0.21809036250604213,-0.26432897365038693,-1.0,-1.0,2.0,18285.923167900524,2.1282280583097473,0.19737384607308361,1.0000000000000002,8948.198149749785,182.09583234740813,348.78451080575763,69.11574196722543,0.137942815385732,0.1999772751115405,34.5743789013748,4.0,26300000.0,16.4,3.02,0.019250502377499965,-0.012859246893084299,6.767578179710571,1.0,1,1,0,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1
7,13.801206912976916,0.46011247557932194,0.5549634149287019,22,1,11,20,20,20,0.5549634149287019,-0.328220301872847,-957.5692600230589,0.5524941403153508,-0.09831499567294283,0.815543334129881,-1.0,-1.0,36.739718153151095,-1.0,-0.2128900379273746,-1.0,6.06109942808135,3.4419098101896326,-1.0,-11.9,-0.5649285800360343,-1.0,-1.0,-1.0,0.13348618037844256,0.4063154968245025,3645.101832829304,1.6711613313656666,0.3012946302449464,1.1030220491070764,8948.198149749785,182.09583234740813,101.84773315584215,83.96340535520477,0.23151958653745336,1.0,52.9,4.5,26000000.0,15.5,0.7480919456887317,1.0,1.0,6.425258221580519,0.48924304720126255,1,0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0
2,15.58804644532745,6.438076631698219,0.43681090329605127,1,1,11,20,20,20,0.43681090329605127,-1.0,13814.125842860905,-1.0,-0.03845623068541648,-1.0,6972.635828338038,-1.0,-1.0,-1.0,-0.14557395979209198,-1.0,-1.0,-1.0,-1.0,5.3415771779878325,-0.71364778121555,-0.17547305206431013,-0.2400779663058591,-1.0,0.09375007346709487,2.0,17845.636306467397,4.516247625924194,0.2759869884544016,1.0000000000000002,9077.942872496986,182.09583234740813,302.7764517849905,74.04041650519792,0.24319652712407452,1.0,48.0,4.0,26300000.0,11.496467163673385,0.5717408411777993,0.18489793763577578,0.18183330492617364,6.74504545136795,0.5149443247848724,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0
2,15.58804644532745,6.438076631698219,0.43681090329605127,1,1,11,20,20,20,0.43681090329605127,-1.0,13771.617261305564,-1.0,-0.11328313589162156,-1.0,7115.200980689926,-1.0,-1.0,-1.0,-0.16213510420675725,-1.0,-1.0,-1.0,-1.0,5.316218721703678,-0.5071624860442133,-0.24053393951339203,-0.19964208926718474,-1.0,0.0965556196900056,2.0,18152.157060666686,4.516247625924194,0.2921221546542495,1.0000000000000002,8663.912557962598,182.09583234740813,302.7764517849905,74.04041650519792,0.20951544430147412,1.0,48.0,4.0,26300000.0,11.423699528244185,0.38700300080108135,0.16972574082172287,0.20035791073281528,6.74504545136795,0.45688252109010474,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,0,1,0
0,13.788823500240218,0.4771560518381777,0.5601202531144379,13,1,12,20,20,20,0.5601202531144379,-0.12201181543078052,-1.0,0.028597190742087275,-1.0,-1.0,-1.0,-1.0,-14.166250629361262,-1.0,-0.2784236569816906,-1.0,14.702200792376726,-1.0,-1.0,-7.44,-1.0,-0.11862461764291393,-1.0,5.270730277933512,0.10063752161785845,0.3651395024459977,18140.88077010142,1.317766838480357,1.0,1.0000000000000002,8855.880081989326,180.2171596684828,48.08293152867893,31.45317656254458,0.31746832381013335,1.0,24.455733128672396,4.0,26000000.0,-1.96,3.02,0.1600855507308925,1.0,6.433338459413132,0.493762220958297,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0
1,12.30707021924243,0.5809944520652128,0.4260451730083102,0,1,11,20,20,20,0.4260451730083102,-0.12234707451344767,-1.0,-1.0,-0.16401208626927755,-0.5218588244729934,-552.4501853683074,-1.0,15.738674556537605,7.035861374256751,-0.16490214134737333,-0.26496292638390895,20.30952741915018,-1.0,-1.0,-11.731376582947487,-0.09595500799974604,-1.0,-0.3448452007987318,-1.0,-1.0,0.4160520813312215,18285.923167900524,4.395082161623578,0.1673451253341342,0.9967560406424951,1052.7410626416686,182.09583234740813,63.13546031890139,14.64244681862979,0.09575406841691642,0.24321138513679996,32.69074222437324,4.0,26300000.0,19.470584660780414,0.24231386670788133,1.0,0.01610118639618323,6.425258221580519,1.0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,1,1,1
