emitted_at,sim_day,week,Naction,DVS,TAGP,LAI,TRA,RFTRA,WSO,NamountSO,NuptakeTotal,NO3,NH4,WC,SM,NLOSSCUM,RNO3DEPOSTT,RNH4DEPOSTT,IRRAD,TMIN,RAIN
2025-09-01T11:44:27Z,2020-06-19,10,0.0,1.0881190476190479,3533.4059731166067,3.90706212676436,0.4204662485600331,1.0,1218.4787076686548,8.21051583065884,49.26932178578623,"[np.float64(7.791979667354323e-05) np.float64(3.332513178556734e-06)
 np.float64(1.805251488131995e-06) np.float64(3.5915057097385086e-05)
 np.float64(8.783062519134568e-05) np.float64(1.8940454847102973e-05)
 np.float64(2.2753702139678058e-05)]","[np.float64(8.842568714640188e-05) np.float64(2.0446595015697917e-05)
 np.float64(1.1748598487198785e-05) np.float64(2.366901587252905e-05)
 np.float64(1.3146223715836955e-05) np.float64(2.982711310392757e-06)
 np.float64(3.6173432684195036e-06)]","[8.09662958 3.15714904 3.12791694 6.02506418 5.70414603 5.42593568
 6.86382416]","[0.40483148 0.3157149  0.31279169 0.30125321 0.2852073  0.27129678
 0.27455297]",0.017986065894908414,0.000416,0.000104,24090000.0,11.5,0.02
2025-09-01T11:44:27Z,2020-06-20,10,0.0,1.0952857142857146,3805.7774949573995,4.045115801808184,0.46862948309207897,0.9999999999999999,1383.0883824040084,8.41126062722216,50.731427756356524,"[np.float64(6.864551978789818e-06) np.float64(3.227549383224806e-06)
 np.float64(1.5019115735474348e-06) np.float64(2.18918857438957e-05)
 np.float64(8.883840444362561e-05) np.float64(1.9294378205230445e-05)
 np.float64(2.3207735979002456e-05)]","[np.float64(7.254631093262945e-05) np.float64(2.338498935728885e-05)
 np.float64(1.1731781820986603e-05) np.float64(2.2207538344872356e-05)
 np.float64(1.3172555242404138e-05) np.float64(2.980446029451622e-06)
 np.float64(3.623902809021916e-06)]","[6.74       4.09228734 3.2531879  5.94904888 5.66379159 5.41862457
 6.84835204]","[0.337      0.40922873 0.32531879 0.29745244 0.28318958 0.27093123
 0.27393408]",0.018123249881813876,0.0004168,0.0001042,27710000.0,11.7,0.0
2025-09-01T11:44:27Z,2020-06-21,10,0.0,1.1024523809523814,4080.4112801168512,4.163955997242032,0.46014998294979154,1.0,1554.9698985159455,8.508479298104998,51.36024943544828,"[np.float64(7.976150984300049e-06) np.float64(1.151182753366156e-06)
 np.float64(1.4044403568974781e-06) np.float64(1.3469655080630716e-05)
 np.float64(8.971415446733855e-05) np.float64(1.9638685855239163e-05)
 np.float64(2.366352592686807e-05)]","[np.float64(6.894207517472375e-05) np.float64(1.978502547953315e-05)
 np.float64(1.211760291318011e-05) np.float64(2.0962760934782334e-05)
 np.float64(1.3202408985758009e-05) np.float64(2.9785686219206174e-06)
 np.float64(3.6306302230115553e-06)]","[6.71679238 3.32       3.61156098 5.95310978 5.61789116 5.40899468
 6.83382721]","[0.33583962 0.332      0.3611561  0.29765549 0.28089456 0.27044973
 0.27335309]",0.01823997784480162,0.0004168,0.0001042,21720000.0,10.9,0.0
2025-09-01T11:44:27Z,2020-06-22,10,0.0,1.1101904761904766,4349.423374951456,4.2613422452102805,0.46495926515876435,1.0,1728.7209675396907,8.602448570827784,51.91120439946465,"[np.float64(8.691173320418553e-06) np.float64(2.468217138164314e-06)
 np.float64(1.5232629472849758e-06) np.float64(8.94742246033305e-06)
 np.float64(9.097822110560069e-05) np.float64(2.0030800522055057e-05)
 np.float64(2.4192514091213753e-05)]","[np.float64(6.818955863291268e-05) np.float64(1.9335117341112125e-05)
 np.float64(1.1255431895820502e-05) np.float64(1.9873041414098612e-05)
 np.float64(1.3155026419724408e-05) np.float64(2.955729068039361e-06)
 np.float64(3.6116301424714388e-06)]","[6.54251523 3.22346017 3.44       5.97896073 5.58239307 5.39699884
 6.82010858]","[0.32712576 0.32234602 0.344      0.29894804 0.27911965 0.26984994
 0.27280434]",0.018339799624765556,0.0004168,0.0001042,25060000.0,12.2,0.54
2025-09-01T11:44:27Z,2020-06-23,10,0.0,1.117666666666667,4626.96759565007,4.3473950902691385,0.5200447637604771,1.0,1913.1372074416042,8.70273904736238,52.449995320405094,"[np.float64(2.958397686405046e-05) np.float64(2.2398108489971074e-06)
 np.float64(1.33748600910229e-06) np.float64(6.090289894655166e-06)
 np.float64(9.227341045640702e-05) np.float64(2.0383100877513135e-05)
 np.float64(2.4686533621416755e-05)]","[np.float64(7.292387284646213e-05) np.float64(1.9049448124008804e-05)
 np.float64(1.0909894666614274e-05) np.float64(1.8657281273807733e-05)
 np.float64(1.3172462448298697e-05) np.float64(2.9457755630679204e-06)
 np.float64(3.6072718604493003e-06)]","[6.90483184 3.13505748 3.35271902 5.90165537 5.55953469 5.38277591
 6.80706552]","[0.34524159 0.31350575 0.3352719  0.29508277 0.27797673 0.2691388
 0.27228262]",0.018425833873961617,0.0004384,0.0001096,29070000.0,10.5,0.0
2025-09-01T11:44:27Z,2020-06-24,10,0.0,1.1256904761904765,4899.354944982392,4.416930614939825,0.6289700450403148,1.0,2099.014334625981,8.853027884588847,53.19848053713335,"[np.float64(9.870202348130956e-06) np.float64(2.46630994567266e-06)
 np.float64(1.4531011469108465e-06) np.float64(5.049188854464602e-06)
 np.float64(9.362622494826808e-05) np.float64(2.0782555833570202e-05)
 np.float64(2.524664851797494e-05)]","[np.float64(7.057877537472185e-05) np.float64(1.948042072278989e-05)
 np.float64(1.1050293281861544e-05) np.float64(1.7790621280993954e-05)
 np.float64(1.3116001036427601e-05) np.float64(2.9212107292580134e-06)
 np.float64(3.5838660736056855e-06)]","[6.69430275 3.04001582 3.25726809 5.8123999  5.52669521 5.36777425
 6.8       ]","[0.33471514 0.30400158 0.32572681 0.29062    0.27633476 0.26838871
 0.272     ]",0.01850136244352752,0.0004384,0.0001096,29160000.0,12.8,0.0
2025-09-01T11:44:27Z,2020-06-25,11,0.0,1.1348095238095242,5166.090810953898,4.470149316305649,0.623506211485511,1.0,2286.1714602410743,8.968683385399965,53.73677926510015,"[np.float64(1.141576027905325e-05) np.float64(2.9929228754194705e-06)
 np.float64(1.7536503220657702e-06) np.float64(4.940123716479274e-06)
 np.float64(9.521599800492221e-05) np.float64(2.126571926887164e-05)
 np.float64(2.5919123491079186e-05)]","[np.float64(7.412515962568694e-05) np.float64(2.1066968589213454e-05)
 np.float64(1.189493273425732e-05) np.float64(1.763663739172932e-05)
 np.float64(1.3044755133338173e-05) np.float64(2.891905522824632e-06)
 np.float64(3.553088272145135e-06)]","[6.46388417 2.92749598 3.14435063 5.69352069 5.48537979 5.35186085
 6.79801257]","[0.32319421 0.2927496  0.31443506 0.28467603 0.27426899 0.26759304
 0.2719205 ]",0.0185798519552077,0.0004384,0.0001096,27040000.0,14.6,0.0
2025-09-01T11:44:27Z,2020-06-26,11,0.0,1.1444285714285718,5434.135537502204,4.509032256280195,0.6626312692850074,1.0,2480.1133075299113,9.100728384691955,54.31358795741536,"[np.float64(1.2559645062151114e-05) np.float64(3.3621212421696964e-06)
 np.float64(1.9729636285600465e-06) np.float64(4.839446813100979e-06)
 np.float64(9.676682772999025e-05) np.float64(2.1770909669955668e-05)
 np.float64(2.662729154361947e-05)]","[np.float64(7.91073848972118e-05) np.float64(2.2846258149222326e-05)
 np.float64(1.285252944880148e-05) np.float64(1.77980997331401e-05)
 np.float64(1.3050237466068724e-05) np.float64(2.8784133403836313e-06)
 np.float64(3.5392724542524903e-06)]","[6.2407284  2.81830084 3.03477166 5.57510591 5.43707057 5.33500842
 6.79563101]","[0.31203642 0.28183008 0.30347717 0.2787553  0.27185353 0.26675042
 0.27182524]",0.0186764084030414,0.0004384,0.0001096,27680000.0,17.8,0.22000000000000003
2025-09-01T11:44:27Z,2020-06-27,11,0.0,1.1551666666666671,5688.7013609423,4.529495142419215,0.4239890113796926,1.0,2670.1794246195286,9.249597898400685,54.92756798475303,"[np.float64(2.3336220437292912e-05) np.float64(3.90950747310294e-06)
 np.float64(2.304052693394021e-06) np.float64(4.868740563309472e-06)
 np.float64(9.844643946601555e-05) np.float64(2.2323336796488217e-05)
 np.float64(2.740458180810633e-05)]","[np.float64(9.145468512234843e-05) np.float64(2.5969597557764573e-05)
 np.float64(1.4580314710968216e-05) np.float64(1.8918331468337178e-05)
 np.float64(1.3339297241224983e-05) np.float64(2.921692581695004e-06)
 np.float64(3.593691609318064e-06)]","[6.22888778 2.7046319  2.92073227 5.44080111 5.38504572 5.31691634
 6.79283815]","[0.31144439 0.27046319 0.29207323 0.27204006 0.26925229 0.26584582
 0.27171353]",0.01879293993594973,0.0004472,0.0001118,19400000.0,18.5,0.08
2025-09-01T11:44:27Z,2020-06-28,11,0.0,1.16502380952381,5943.613968235211,4.538328917866756,0.46219634419275835,0.9999999999999999,2866.2836934099655,9.451239014611309,55.71462588116466,"[np.float64(1.8800726420257777e-05) np.float64(3.978283818676391e-06)
 np.float64(2.3665514836845748e-06) np.float64(4.486908671250427e-06)
 np.float64(9.987994145578601e-05) np.float64(2.2831879677653673e-05)
 np.float64(2.8134974841131614e-05)]","[np.float64(9.104459037309776e-05) np.float64(2.654950131233735e-05)
 np.float64(1.4800805349813014e-05) np.float64(1.8552514698825665e-05)
 np.float64(1.3368058967766833e-05) np.float64(2.912807221810654e-06)
 np.float64(3.580506892508608e-06)]","[6.15117544 2.63343155 2.84993718 5.37686811 5.33198565 5.29790231
 6.78960892]","[0.30755877 0.26334315 0.28499372 0.26884341 0.26659928 0.26489512
 0.27158436]",0.01893119832830073,0.0004504,0.0001126,21440000.0,13.9,0.0
2025-09-01T11:44:27Z,2020-06-29,11,0.0,1.1725000000000003,6225.363926908171,4.54579900231728,0.4578783248192877,1.0,3088.032985883814,9.651023073201678,56.45180243811689,"[np.float64(1.0294456196342751e-05) np.float64(2.645988642356799e-06)
 np.float64(1.5810321948693475e-06) np.float64(3.234006042520605e-06)
 np.float64(0.00010045064006485294) np.float64(2.313503178019648e-05)
 np.float64(2.8615174557269917e-05)]","[np.float64(8.183338811737747e-05) np.float64(2.46926790087123e-05)
 np.float64(1.3651247346710766e-05) np.float64(1.6816394157315005e-05)
 np.float64(1.3421797476035275e-05) np.float64(2.914859371560975e-06)
 np.float64(3.581471737414445e-06)]","[5.98179361 2.55657277 2.78441644 5.28242759 5.28467156 5.27758687
 6.78592758]","[0.29908968 0.25565728 0.27844164 0.26412138 0.26423358 0.26387934
 0.2714371 ]",0.019091504068208982,0.0004504,0.0001126,17760000.0,12.3,0.0
2025-09-01T11:44:27Z,2020-06-30,11,0.0,1.179214285714286,6495.1144919608705,4.545230484420491,0.3278527911814436,1.0,3303.9683132085006,9.813376394770772,57.021748038543585,"[np.float64(7.382496496191318e-06) np.float64(1.923106302072109e-06)
 np.float64(1.158921913723697e-06) np.float64(2.7192858271026577e-06)
 np.float64(0.00010066309395601053) np.float64(2.335708466160269e-05)
 np.float64(2.8998822363839697e-05)]","[np.float64(7.553684968562846e-05) np.float64(2.327766618058358e-05)
 np.float64(1.2780896861360673e-05) np.float64(1.5534479529653328e-05)
 np.float64(1.3607993896578058e-05) np.float64(2.9462784426077135e-06)
 np.float64(3.61889366210415e-06)]","[5.82688376 2.48042966 2.72508333 5.18367803 5.23903246 5.25635886
 6.78176826]","[0.29134419 0.24804297 0.27250833 0.2591839  0.26195162 0.26281794
 0.27127073]",0.01927514488448241,0.0004504,0.0001126,14160000.0,13.3,0.08
